subscription_id,account_id,plan_id,started_at,ended_at,status,seats,mrr
SUB02999,ACC02999,PLN_STARTER,2024-04-03,2024-09-27,cancelled,4,49
SUB03000,ACC03000,PLN_GROWTH,2024-04-03,,active,19,199
SUB03001,ACC03001,PLN_STARTER,2024-04-03,2024-06-18,cancelled,4,49
SUB03002,ACC03002,PLN_STARTER,2024-04-03,2024-06-25,cancelled,5,49
SUB03003,ACC03003,PLN_SCALE,2024-04-03,2024-08-23,cancelled,105,799
SUB03004,ACC03004,PLN_SCALE,2024-04-03,2024-09-10,cancelled,98,799
SUB03005,ACC03005,PLN_GROWTH,2024-04-03,2024-08-23,cancelled,18,199
SUB03006,ACC03006,PLN_STARTER,2024-04-04,2024-07-02,cancelled,4,49
SUB03007,ACC03007,PLN_STARTER,2024-04-04,,active,3,49
SUB03008,ACC03008,PLN_STARTER,2024-04-04,2024-08-22,cancelled,3,49
SUB03009,ACC03009,PLN_STARTER,2024-04-04,2024-11-06,cancelled,5,49
SUB03010,ACC03010,PLN_GROWTH,2024-04-04,2024-10-17,cancelled,17,199
SUB03011,ACC03011,PLN_GROWTH,2024-04-04,2024-12-10,cancelled,22,199
SUB03012,ACC03012,PLN_STARTER,2024-04-05,2025-02-19,cancelled,3,49
SUB03013,ACC03013,PLN_GROWTH,2024-04-05,,active,20,199
SUB03014,ACC03014,PLN_STARTER,2024-04-05,2025-01-02,cancelled,3,49
SUB03015,ACC03015,PLN_SCALE,2024-04-05,2024-08-05,cancelled,95,799
SUB03016,ACC03016,PLN_GROWTH,2024-04-05,2025-01-21,cancelled,17,199
SUB03017,ACC03017,PLN_SCALE,2024-04-05,2025-07-10,cancelled,93,799
SUB03018,ACC03018,PLN_STARTER,2024-04-06,2024-08-15,cancelled,4,49
SUB03019,ACC03019,PLN_STARTER,2024-04-06,2024-12-14,cancelled,6,49
SUB03020,ACC03020,PLN_SCALE,2024-04-06,2025-11-23,cancelled,71,799
SUB03021,ACC03021,PLN_SCALE,2024-04-06,2024-11-07,cancelled,64,799
SUB03022,ACC03022,PLN_STARTER,2024-04-06,2024-07-17,cancelled,5,49
SUB03023,ACC03023,PLN_GROWTH,2024-04-06,2024-07-20,cancelled,13,199
SUB03024,ACC03024,PLN_STARTER,2024-04-07,2024-06-13,cancelled,3,49
SUB03025,ACC03025,PLN_STARTER,2024-04-07,2024-08-03,cancelled,4,49
SUB03026,ACC03026,PLN_STARTER,2024-04-07,2024-05-24,cancelled,5,49
SUB03027,ACC03027,PLN_GROWTH,2024-04-07,,active,15,199
SUB03028,ACC03028,PLN_GROWTH,2024-04-07,,active,14,199
SUB03029,ACC03029,PLN_ENTERPRISE,2024-04-07,2024-12-28,cancelled,565,2499
SUB03030,ACC03030,PLN_STARTER,2024-04-07,2024-09-08,cancelled,5,49
SUB03031,ACC03031,PLN_GROWTH,2024-04-07,2025-01-01,cancelled,18,199
SUB03032,ACC03032,PLN_SCALE,2024-04-07,2024-08-20,cancelled,69,799
SUB03033,ACC03033,PLN_ENTERPRISE,2024-04-08,2025-04-11,cancelled,385,2499
SUB03034,ACC03034,PLN_STARTER,2024-04-08,2025-08-28,cancelled,4,49
SUB03035,ACC03035,PLN_ENTERPRISE,2024-04-08,2024-11-11,cancelled,423,2499
SUB03036,ACC03036,PLN_ENTERPRISE,2024-04-08,2024-10-10,cancelled,454,2499
SUB03037,ACC03037,PLN_SCALE,2024-04-08,2024-11-27,cancelled,61,799
SUB03038,ACC03038,PLN_GROWTH,2024-04-08,2025-01-24,cancelled,18,199
SUB03039,ACC03039,PLN_GROWTH,2024-04-08,,active,19,199
SUB03040,ACC03040,PLN_GROWTH,2024-04-09,,active,17,199
SUB03041,ACC03041,PLN_STARTER,2024-04-09,2024-07-13,cancelled,4,49
SUB03042,ACC03042,PLN_STARTER,2024-04-09,2025-01-24,cancelled,6,49
SUB03043,ACC03043,PLN_ENTERPRISE,2024-04-09,2025-06-19,cancelled,416,2499
SUB03044,ACC03044,PLN_GROWTH,2024-04-09,2024-06-23,cancelled,14,199
SUB03045,ACC03045,PLN_ENTERPRISE,2024-04-09,2025-12-23,cancelled,491,2499
SUB03046,ACC03046,PLN_STARTER,2024-04-09,2025-03-10,cancelled,5,49
SUB03047,ACC03047,PLN_GROWTH,2024-04-10,2024-08-22,cancelled,16,199
SUB03048,ACC03048,PLN_GROWTH,2024-04-10,2025-11-23,cancelled,19,199
SUB03049,ACC03049,PLN_GROWTH,2024-04-10,2024-10-15,cancelled,22,199
SUB03050,ACC03050,PLN_STARTER,2024-04-10,2025-03-27,cancelled,5,49
SUB03051,ACC03051,PLN_STARTER,2024-04-10,2024-06-16,cancelled,3,49
SUB03052,ACC03052,PLN_GROWTH,2024-04-10,2025-09-03,cancelled,16,199
SUB03053,ACC03053,PLN_SCALE,2024-04-10,2024-06-20,cancelled,111,799
SUB03054,ACC03054,PLN_STARTER,2024-04-10,2024-08-16,cancelled,5,49
SUB03055,ACC03055,PLN_GROWTH,2024-04-10,2024-06-06,cancelled,20,199
SUB03056,ACC03056,PLN_STARTER,2024-04-11,2024-06-17,cancelled,5,49
SUB03057,ACC03057,PLN_SCALE,2024-04-11,2024-11-15,cancelled,93,799
SUB03058,ACC03058,PLN_SCALE,2024-04-11,2024-07-12,cancelled,64,799
SUB03059,ACC03059,PLN_STARTER,2024-04-11,2024-08-07,cancelled,5,49
SUB03060,ACC03060,PLN_GROWTH,2024-04-11,2024-07-11,cancelled,13,199
SUB03061,ACC03061,PLN_STARTER,2024-04-11,2024-12-11,cancelled,5,49
SUB03062,ACC03062,PLN_GROWTH,2024-04-11,2024-06-05,cancelled,18,199
SUB03063,ACC03063,PLN_SCALE,2024-04-11,2024-05-20,cancelled,64,799
SUB03064,ACC03064,PLN_SCALE,2024-04-11,2025-08-24,cancelled,76,799
SUB03065,ACC03065,PLN_SCALE,2024-04-11,2025-04-13,cancelled,112,799
SUB03066,ACC03066,PLN_STARTER,2024-04-11,2024-06-19,cancelled,4,49
SUB03067,ACC03067,PLN_SCALE,2024-04-11,2024-10-23,cancelled,101,799
SUB03068,ACC03068,PLN_ENTERPRISE,2024-04-12,2025-03-15,cancelled,557,2499
SUB03069,ACC03069,PLN_STARTER,2024-04-12,2025-02-25,cancelled,5,49
SUB03070,ACC03070,PLN_SCALE,2024-04-12,2025-12-06,cancelled,88,799
SUB03071,ACC03071,PLN_STARTER,2024-04-12,,active,5,49
SUB03072,ACC03072,PLN_STARTER,2024-04-13,2025-10-06,cancelled,4,49
SUB03073,ACC03073,PLN_STARTER,2024-04-13,2025-08-16,cancelled,4,49
SUB03074,ACC03074,PLN_SCALE,2024-04-13,2024-09-01,cancelled,81,799
SUB03075,ACC03075,PLN_SCALE,2024-04-14,,active,63,799
SUB03076,ACC03076,PLN_SCALE,2024-04-14,2024-05-21,cancelled,113,799
SUB03077,ACC03077,PLN_STARTER,2024-04-14,2025-01-14,cancelled,4,49
SUB03078,ACC03078,PLN_GROWTH,2024-04-14,2025-03-14,cancelled,21,199
SUB03079,ACC03079,PLN_STARTER,2024-04-15,,active,4,49
SUB03080,ACC03080,PLN_STARTER,2024-04-15,2025-03-17,cancelled,5,49
SUB03081,ACC03081,PLN_GROWTH,2024-04-15,2024-11-06,cancelled,15,199
SUB03082,ACC03082,PLN_STARTER,2024-04-15,2024-06-03,cancelled,3,49
SUB03083,ACC03083,PLN_STARTER,2024-04-15,2025-06-03,cancelled,4,49
SUB03084,ACC03084,PLN_STARTER,2024-04-15,2024-09-15,cancelled,5,49
SUB03085,ACC03085,PLN_STARTER,2024-04-15,2024-08-11,cancelled,5,49
SUB03086,ACC03086,PLN_GROWTH,2024-04-15,2025-02-13,cancelled,21,199
SUB03087,ACC03087,PLN_GROWTH,2024-04-15,2025-05-14,cancelled,12,199
SUB03088,ACC03088,PLN_GROWTH,2024-04-16,2025-04-06,cancelled,13,199
SUB03089,ACC03089,PLN_GROWTH,2024-04-16,2025-05-17,cancelled,21,199
SUB03090,ACC03090,PLN_GROWTH,2024-04-16,2024-07-25,cancelled,14,199
SUB03091,ACC03091,PLN_GROWTH,2024-04-16,2025-01-19,cancelled,15,199
SUB03092,ACC03092,PLN_SCALE,2024-04-16,2024-06-16,cancelled,114,799
SUB03093,ACC03093,PLN_ENTERPRISE,2024-04-16,2025-09-10,cancelled,465,2499
SUB03094,ACC03094,PLN_ENTERPRISE,2024-04-17,2024-05-24,cancelled,458,2499
SUB03095,ACC03095,PLN_GROWTH,2024-04-17,2024-08-16,cancelled,19,199
SUB03096,ACC03096,PLN_ENTERPRISE,2024-04-17,2024-05-01,cancelled,516,2499
SUB03097,ACC03097,PLN_SCALE,2024-04-18,2024-05-26,cancelled,108,799
SUB03098,ACC03098,PLN_ENTERPRISE,2024-04-18,2024-08-16,cancelled,399,2499
SUB03099,ACC03099,PLN_SCALE,2024-04-18,2024-11-16,cancelled,89,799
SUB03100,ACC03100,PLN_SCALE,2024-04-18,,active,114,799
SUB03101,ACC03101,PLN_GROWTH,2024-04-18,2024-08-17,cancelled,22,199
SUB03102,ACC03102,PLN_SCALE,2024-04-19,2024-12-14,cancelled,70,799
SUB03103,ACC03103,PLN_GROWTH,2024-04-19,,active,18,199
SUB03104,ACC03104,PLN_SCALE,2024-04-19,2024-11-08,cancelled,104,799
SUB03105,ACC03105,PLN_GROWTH,2024-04-19,2024-11-19,cancelled,15,199
SUB03106,ACC03106,PLN_GROWTH,2024-04-19,2024-06-26,cancelled,19,199
SUB03107,ACC03107,PLN_STARTER,2024-04-19,2024-09-16,cancelled,4,49
SUB03108,ACC03108,PLN_ENTERPRISE,2024-04-19,,active,560,2499
SUB03109,ACC03109,PLN_SCALE,2024-04-19,2024-12-08,cancelled,71,799
SUB03110,ACC03110,PLN_GROWTH,2024-04-20,2024-11-12,cancelled,16,199
SUB03111,ACC03111,PLN_STARTER,2024-04-20,2024-07-25,cancelled,4,49
SUB03112,ACC03112,PLN_ENTERPRISE,2024-04-20,2025-07-13,cancelled,427,2499
SUB03113,ACC03113,PLN_STARTER,2024-04-20,,active,4,49
SUB03114,ACC03114,PLN_STARTER,2024-04-21,2024-10-12,cancelled,4,49
SUB03115,ACC03115,PLN_STARTER,2024-04-21,,active,4,49
SUB03116,ACC03116,PLN_STARTER,2024-04-21,2025-02-12,cancelled,4,49
SUB03117,ACC03117,PLN_STARTER,2024-04-21,2024-06-16,cancelled,4,49
SUB03118,ACC03118,PLN_SCALE,2024-04-21,,active,97,799
SUB03119,ACC03119,PLN_GROWTH,2024-04-21,2024-06-05,cancelled,17,199
SUB03120,ACC03120,PLN_GROWTH,2024-04-22,2024-07-23,cancelled,14,199
SUB03121,ACC03121,PLN_ENTERPRISE,2024-04-22,,active,482,2499
SUB03122,ACC03122,PLN_STARTER,2024-04-22,2024-12-19,cancelled,5,49
SUB03123,ACC03123,PLN_STARTER,2024-04-22,2024-10-20,cancelled,5,49
SUB03124,ACC03124,PLN_STARTER,2024-04-22,2024-12-18,cancelled,4,49
SUB03125,ACC03125,PLN_SCALE,2024-04-22,2025-01-01,cancelled,95,799
SUB03126,ACC03126,PLN_SCALE,2024-04-23,2024-09-18,cancelled,99,799
SUB03127,ACC03127,PLN_GROWTH,2024-04-23,2025-03-04,cancelled,12,199
SUB03128,ACC03128,PLN_SCALE,2024-04-23,2024-06-24,cancelled,89,799
SUB03129,ACC03129,PLN_STARTER,2024-04-23,2024-11-01,cancelled,6,49
SUB03130,ACC03130,PLN_GROWTH,2024-04-23,2025-02-18,cancelled,14,199
SUB03131,ACC03131,PLN_GROWTH,2024-04-23,2025-05-27,cancelled,17,199
SUB03132,ACC03132,PLN_STARTER,2024-04-23,,active,4,49
SUB03133,ACC03133,PLN_SCALE,2024-04-23,2024-08-05,cancelled,108,799
SUB03134,ACC03134,PLN_GROWTH,2024-04-24,2024-12-16,cancelled,15,199
SUB03135,ACC03135,PLN_ENTERPRISE,2024-04-24,,active,399,2499
SUB03136,ACC03136,PLN_STARTER,2024-04-24,2024-11-19,cancelled,4,49
SUB03137,ACC03137,PLN_GROWTH,2024-04-24,2024-10-09,cancelled,23,199
SUB03138,ACC03138,PLN_ENTERPRISE,2024-04-25,2024-09-06,cancelled,545,2499
SUB03139,ACC03139,PLN_GROWTH,2024-04-25,2024-05-04,cancelled,16,199
SUB03140,ACC03140,PLN_GROWTH,2024-04-25,2024-06-21,cancelled,22,199
SUB03141,ACC03141,PLN_STARTER,2024-04-25,2024-10-13,cancelled,5,49
SUB03142,ACC03142,PLN_STARTER,2024-04-25,2024-08-07,cancelled,4,49
SUB03143,ACC03143,PLN_GROWTH,2024-04-25,2025-06-04,cancelled,20,199
SUB03144,ACC03144,PLN_SCALE,2024-04-25,2024-08-08,cancelled,80,799
SUB03145,ACC03145,PLN_STARTER,2024-04-25,2024-05-18,cancelled,3,49
SUB03146,ACC03146,PLN_STARTER,2024-04-26,2024-10-05,cancelled,3,49
SUB03147,ACC03147,PLN_GROWTH,2024-04-26,2025-11-04,cancelled,14,199
SUB03148,ACC03148,PLN_STARTER,2024-04-26,2024-08-12,cancelled,4,49
SUB03149,ACC03149,PLN_SCALE,2024-04-26,2025-05-02,cancelled,108,799
SUB03150,ACC03150,PLN_STARTER,2024-04-26,2025-04-26,cancelled,4,49
SUB03151,ACC03151,PLN_STARTER,2024-04-26,2025-08-10,cancelled,5,49
SUB03152,ACC03152,PLN_GROWTH,2024-04-26,2024-05-28,cancelled,21,199
SUB03153,ACC03153,PLN_STARTER,2024-04-27,2024-10-10,cancelled,5,49
SUB03154,ACC03154,PLN_ENTERPRISE,2024-04-27,2025-01-09,cancelled,319,2499
SUB03155,ACC03155,PLN_STARTER,2024-04-27,2024-07-01,cancelled,4,49
SUB03156,ACC03156,PLN_SCALE,2024-04-27,2024-05-09,cancelled,94,799
SUB03157,ACC03157,PLN_STARTER,2024-04-27,2024-12-12,cancelled,4,49
SUB03158,ACC03158,PLN_ENTERPRISE,2024-04-27,,active,554,2499
SUB03159,ACC03159,PLN_STARTER,2024-04-27,2025-10-17,cancelled,5,49
SUB03160,ACC03160,PLN_STARTER,2024-04-27,2024-07-27,cancelled,4,49
SUB03161,ACC03161,PLN_GROWTH,2024-04-27,,active,17,199
SUB03162,ACC03162,PLN_SCALE,2024-04-27,2024-11-09,cancelled,101,799
SUB03163,ACC03163,PLN_SCALE,2024-04-28,2025-06-21,cancelled,63,799
SUB03164,ACC03164,PLN_GROWTH,2024-04-28,2024-08-19,cancelled,19,199
SUB03165,ACC03165,PLN_GROWTH,2024-04-28,2024-07-13,cancelled,20,199
SUB03166,ACC03166,PLN_GROWTH,2024-04-28,2024-05-28,cancelled,13,199
SUB03167,ACC03167,PLN_GROWTH,2024-04-28,2025-02-19,cancelled,21,199
SUB03168,ACC03168,PLN_STARTER,2024-04-28,2024-11-11,cancelled,3,49
SUB03169,ACC03169,PLN_GROWTH,2024-04-28,2024-05-15,cancelled,13,199
SUB03170,ACC03170,PLN_SCALE,2024-04-28,,active,89,799
SUB03171,ACC03171,PLN_GROWTH,2024-04-29,2024-12-23,cancelled,20,199
SUB03172,ACC03172,PLN_GROWTH,2024-04-29,,active,18,199
SUB03173,ACC03173,PLN_STARTER,2024-04-29,2024-06-24,cancelled,4,49
SUB03174,ACC03174,PLN_GROWTH,2024-04-29,2024-09-08,cancelled,12,199
SUB03175,ACC03175,PLN_STARTER,2024-04-29,2024-06-19,cancelled,4,49
SUB03176,ACC03176,PLN_SCALE,2024-04-30,2024-08-17,cancelled,69,799
SUB03177,ACC03177,PLN_SCALE,2024-04-30,2025-04-09,cancelled,94,799
SUB03178,ACC03178,PLN_STARTER,2024-04-30,2024-07-14,cancelled,4,49
SUB03179,ACC03179,PLN_GROWTH,2024-04-30,2025-04-21,cancelled,13,199
SUB03180,ACC03180,PLN_GROWTH,2024-04-30,2025-05-15,cancelled,21,199
SUB03181,ACC03181,PLN_ENTERPRISE,2024-04-30,2025-06-06,cancelled,506,2499
SUB03182,ACC03182,PLN_STARTER,2024-04-30,2024-05-15,cancelled,4,49
SUB03183,ACC03183,PLN_STARTER,2024-04-30,2024-06-21,cancelled,4,49
SUB03184,ACC03184,PLN_SCALE,2024-05-01,,active,77,799
SUB03185,ACC03185,PLN_ENTERPRISE,2024-05-01,,active,505,2499
SUB03186,ACC03186,PLN_STARTER,2024-05-01,2025-08-15,cancelled,6,49
SUB03187,ACC03187,PLN_SCALE,2024-05-01,2025-03-28,cancelled,71,799
SUB03188,ACC03188,PLN_STARTER,2024-05-01,2024-08-10,cancelled,4,49
SUB03189,ACC03189,PLN_SCALE,2024-05-01,2025-03-06,cancelled,64,799
SUB03190,ACC03190,PLN_GROWTH,2024-05-02,2024-10-27,cancelled,12,199
SUB03191,ACC03191,PLN_GROWTH,2024-05-02,,active,17,199
SUB03192,ACC03192,PLN_STARTER,2024-05-02,2024-08-07,cancelled,4,49
SUB03193,ACC03193,PLN_STARTER,2024-05-02,2025-06-21,cancelled,5,49
SUB03194,ACC03194,PLN_GROWTH,2024-05-02,2025-01-11,cancelled,19,199
SUB03195,ACC03195,PLN_SCALE,2024-05-02,2024-10-25,cancelled,105,799
SUB03196,ACC03196,PLN_STARTER,2024-05-02,2024-09-17,cancelled,6,49
SUB03197,ACC03197,PLN_SCALE,2024-05-02,2024-12-28,cancelled,105,799
SUB03198,ACC03198,PLN_GROWTH,2024-05-03,2025-02-06,cancelled,17,199
SUB03199,ACC03199,PLN_STARTER,2024-05-03,2025-01-11,cancelled,4,49
SUB03200,ACC03200,PLN_GROWTH,2024-05-03,,active,14,199
SUB03201,ACC03201,PLN_GROWTH,2024-05-03,2025-05-18,cancelled,13,199
SUB03202,ACC03202,PLN_GROWTH,2024-05-03,2024-07-09,cancelled,12,199
SUB03203,ACC03203,PLN_GROWTH,2024-05-03,2025-10-09,cancelled,20,199
SUB03204,ACC03204,PLN_STARTER,2024-05-03,2024-06-05,cancelled,3,49
SUB03205,ACC03205,PLN_GROWTH,2024-05-03,,active,15,199
SUB03206,ACC03206,PLN_GROWTH,2024-05-03,2025-03-12,cancelled,16,199
SUB03207,ACC03207,PLN_SCALE,2024-05-04,2025-08-10,cancelled,77,799
SUB03208,ACC03208,PLN_GROWTH,2024-05-04,2024-10-15,cancelled,23,199
SUB03209,ACC03209,PLN_ENTERPRISE,2024-05-04,2025-04-24,cancelled,564,2499
SUB03210,ACC03210,PLN_SCALE,2024-05-04,2024-06-11,cancelled,77,799
SUB03211,ACC03211,PLN_ENTERPRISE,2024-05-04,2024-07-21,cancelled,373,2499
SUB03212,ACC03212,PLN_GROWTH,2024-05-04,2025-11-17,cancelled,15,199
SUB03213,ACC03213,PLN_GROWTH,2024-05-04,2024-12-13,cancelled,22,199
SUB03214,ACC03214,PLN_SCALE,2024-05-05,2024-12-25,cancelled,90,799
SUB03215,ACC03215,PLN_GROWTH,2024-05-05,2025-01-19,cancelled,15,199
SUB03216,ACC03216,PLN_GROWTH,2024-05-05,2024-10-01,cancelled,15,199
SUB03217,ACC03217,PLN_GROWTH,2024-05-05,2025-05-16,cancelled,21,199
SUB03218,ACC03218,PLN_SCALE,2024-05-05,2025-07-06,cancelled,66,799
SUB03219,ACC03219,PLN_STARTER,2024-05-06,2025-01-04,cancelled,5,49
SUB03220,ACC03220,PLN_GROWTH,2024-05-06,2025-03-27,cancelled,13,199
SUB03221,ACC03221,PLN_STARTER,2024-05-06,2024-10-10,cancelled,5,49
SUB03222,ACC03222,PLN_SCALE,2024-05-06,2024-08-01,cancelled,72,799
SUB03223,ACC03223,PLN_ENTERPRISE,2024-05-07,2025-10-01,cancelled,449,2499
SUB03224,ACC03224,PLN_STARTER,2024-05-07,2025-08-01,cancelled,4,49
SUB03225,ACC03225,PLN_GROWTH,2024-05-07,2024-06-18,cancelled,23,199
SUB03226,ACC03226,PLN_GROWTH,2024-05-07,2025-04-02,cancelled,19,199
SUB03227,ACC03227,PLN_GROWTH,2024-05-07,,active,16,199
SUB03228,ACC03228,PLN_STARTER,2024-05-08,2024-11-21,cancelled,5,49
SUB03229,ACC03229,PLN_SCALE,2024-05-08,2024-09-15,cancelled,93,799
SUB03230,ACC03230,PLN_ENTERPRISE,2024-05-08,2024-11-16,cancelled,439,2499
SUB03231,ACC03231,PLN_GROWTH,2024-05-08,,active,17,199
SUB03232,ACC03232,PLN_GROWTH,2024-05-08,,active,21,199
SUB03233,ACC03233,PLN_GROWTH,2024-05-08,2025-02-09,cancelled,22,199
SUB03234,ACC03234,PLN_ENTERPRISE,2024-05-08,2025-07-23,cancelled,321,2499
SUB03235,ACC03235,PLN_STARTER,2024-05-08,2024-09-27,cancelled,3,49
SUB03236,ACC03236,PLN_GROWTH,2024-05-09,2024-11-26,cancelled,16,199
SUB03237,ACC03237,PLN_SCALE,2024-05-09,,active,61,799
SUB03238,ACC03238,PLN_STARTER,2024-05-09,2024-08-09,cancelled,3,49
SUB03239,ACC03239,PLN_STARTER,2024-05-09,2025-08-08,cancelled,5,49
SUB03240,ACC03240,PLN_STARTER,2024-05-09,,active,5,49
SUB03241,ACC03241,PLN_SCALE,2024-05-09,2024-07-23,cancelled,64,799
SUB03242,ACC03242,PLN_STARTER,2024-05-09,2025-08-24,cancelled,6,49
SUB03243,ACC03243,PLN_GROWTH,2024-05-09,2024-07-03,cancelled,15,199
SUB03244,ACC03244,PLN_GROWTH,2024-05-10,,active,22,199
SUB03245,ACC03245,PLN_SCALE,2024-05-10,2024-08-01,cancelled,88,799
SUB03246,ACC03246,PLN_STARTER,2024-05-10,2025-07-01,cancelled,5,49
SUB03247,ACC03247,PLN_STARTER,2024-05-10,2024-10-04,cancelled,5,49
SUB03248,ACC03248,PLN_ENTERPRISE,2024-05-10,,active,440,2499
SUB03249,ACC03249,PLN_STARTER,2024-05-10,2025-07-16,cancelled,4,49
SUB03250,ACC03250,PLN_ENTERPRISE,2024-05-10,2024-10-10,cancelled,481,2499
SUB03251,ACC03251,PLN_SCALE,2024-05-10,2025-10-28,cancelled,83,799
SUB03252,ACC03252,PLN_GROWTH,2024-05-11,2024-10-22,cancelled,18,199
SUB03253,ACC03253,PLN_ENTERPRISE,2024-05-11,2024-11-04,cancelled,447,2499
SUB03254,ACC03254,PLN_ENTERPRISE,2024-05-11,2025-10-01,cancelled,423,2499
SUB03255,ACC03255,PLN_STARTER,2024-05-11,2024-12-23,cancelled,5,49
SUB03256,ACC03256,PLN_ENTERPRISE,2024-05-11,2024-10-02,cancelled,493,2499
SUB03257,ACC03257,PLN_SCALE,2024-05-11,,active,69,799
SUB03258,ACC03258,PLN_STARTER,2024-05-11,2025-03-15,cancelled,5,49
SUB03259,ACC03259,PLN_SCALE,2024-05-11,2024-06-25,cancelled,114,799
SUB03260,ACC03260,PLN_STARTER,2024-05-12,,active,4,49
SUB03261,ACC03261,PLN_SCALE,2024-05-12,2024-08-23,cancelled,79,799
SUB03262,ACC03262,PLN_ENTERPRISE,2024-05-12,2024-11-28,cancelled,539,2499
SUB03263,ACC03263,PLN_SCALE,2024-05-12,2024-09-15,cancelled,81,799
SUB03264,ACC03264,PLN_STARTER,2024-05-12,2024-08-08,cancelled,5,49
SUB03265,ACC03265,PLN_SCALE,2024-05-12,,active,114,799
SUB03266,ACC03266,PLN_SCALE,2024-05-12,2024-09-18,cancelled,61,799
SUB03267,ACC03267,PLN_STARTER,2024-05-12,2025-07-03,cancelled,4,49
SUB03268,ACC03268,PLN_STARTER,2024-05-13,2024-08-09,cancelled,4,49
SUB03269,ACC03269,PLN_SCALE,2024-05-13,2025-02-03,cancelled,75,799
SUB03270,ACC03270,PLN_SCALE,2024-05-13,2025-04-27,cancelled,68,799
SUB03271,ACC03271,PLN_SCALE,2024-05-13,2025-09-19,cancelled,79,799
SUB03272,ACC03272,PLN_STARTER,2024-05-13,2024-06-11,cancelled,5,49
SUB03273,ACC03273,PLN_SCALE,2024-05-14,2025-04-23,cancelled,92,799
SUB03274,ACC03274,PLN_STARTER,2024-05-14,2024-12-17,cancelled,4,49
SUB03275,ACC03275,PLN_GROWTH,2024-05-14,2024-06-05,cancelled,22,199
SUB03276,ACC03276,PLN_GROWTH,2024-05-14,2024-06-03,cancelled,23,199
SUB03277,ACC03277,PLN_SCALE,2024-05-14,2024-11-18,cancelled,96,799
SUB03278,ACC03278,PLN_GROWTH,2024-05-14,2025-04-01,cancelled,13,199
SUB03279,ACC03279,PLN_ENTERPRISE,2024-05-14,2024-09-23,cancelled,388,2499
SUB03280,ACC03280,PLN_SCALE,2024-05-14,2025-03-03,cancelled,100,799
SUB03281,ACC03281,PLN_ENTERPRISE,2024-05-14,2024-12-07,cancelled,434,2499
SUB03282,ACC03282,PLN_GROWTH,2024-05-15,2025-02-26,cancelled,13,199
SUB03283,ACC03283,PLN_ENTERPRISE,2024-05-15,2025-01-19,cancelled,490,2499
SUB03284,ACC03284,PLN_STARTER,2024-05-15,2025-01-15,cancelled,5,49
SUB03285,ACC03285,PLN_ENTERPRISE,2024-05-15,2025-07-28,cancelled,323,2499
SUB03286,ACC03286,PLN_GROWTH,2024-05-15,2024-10-16,cancelled,19,199
SUB03287,ACC03287,PLN_STARTER,2024-05-15,2024-07-23,cancelled,4,49
SUB03288,ACC03288,PLN_ENTERPRISE,2024-05-15,2024-10-20,cancelled,523,2499
SUB03289,ACC03289,PLN_SCALE,2024-05-15,2025-04-10,cancelled,88,799
SUB03290,ACC03290,PLN_STARTER,2024-05-16,2025-04-02,cancelled,3,49
SUB03291,ACC03291,PLN_GROWTH,2024-05-16,2024-10-07,cancelled,12,199
SUB03292,ACC03292,PLN_ENTERPRISE,2024-05-16,2024-09-10,cancelled,409,2499
SUB03293,ACC03293,PLN_GROWTH,2024-05-17,2025-08-16,cancelled,18,199
SUB03294,ACC03294,PLN_GROWTH,2024-05-17,2024-09-17,cancelled,19,199
SUB03295,ACC03295,PLN_STARTER,2024-05-17,2025-02-09,cancelled,6,49
SUB03296,ACC03296,PLN_STARTER,2024-05-17,2024-11-20,cancelled,5,49
SUB03297,ACC03297,PLN_GROWTH,2024-05-17,2024-11-02,cancelled,13,199
SUB03298,ACC03298,PLN_ENTERPRISE,2024-05-17,,active,415,2499
SUB03299,ACC03299,PLN_ENTERPRISE,2024-05-17,2024-08-12,cancelled,325,2499
SUB03300,ACC03300,PLN_STARTER,2024-05-17,2024-07-21,cancelled,4,49
SUB03301,ACC03301,PLN_ENTERPRISE,2024-05-17,2024-08-26,cancelled,336,2499
SUB03302,ACC03302,PLN_STARTER,2024-05-17,2025-10-09,cancelled,6,49
SUB03303,ACC03303,PLN_SCALE,2024-05-18,2024-07-26,cancelled,115,799
SUB03304,ACC03304,PLN_SCALE,2024-05-18,2025-05-02,cancelled,109,799
SUB03305,ACC03305,PLN_STARTER,2024-05-18,,active,5,49
SUB03306,ACC03306,PLN_STARTER,2024-05-18,2025-07-15,cancelled,4,49
SUB03307,ACC03307,PLN_GROWTH,2024-05-18,,active,18,199
SUB03308,ACC03308,PLN_ENTERPRISE,2024-05-18,2024-11-18,cancelled,399,2499
SUB03309,ACC03309,PLN_GROWTH,2024-05-19,2024-10-02,cancelled,18,199
SUB03310,ACC03310,PLN_GROWTH,2024-05-19,2024-08-12,cancelled,17,199
SUB03311,ACC03311,PLN_STARTER,2024-05-19,2024-11-04,cancelled,4,49
SUB03312,ACC03312,PLN_STARTER,2024-05-20,2024-08-26,cancelled,5,49
SUB03313,ACC03313,PLN_STARTER,2024-05-20,2024-11-23,cancelled,4,49
SUB03314,ACC03314,PLN_SCALE,2024-05-20,2024-06-21,cancelled,104,799
SUB03315,ACC03315,PLN_GROWTH,2024-05-20,2025-06-15,cancelled,15,199
SUB03316,ACC03316,PLN_STARTER,2024-05-20,2025-06-11,cancelled,3,49
